danceability,energy,track_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.746,0.81,0,-8.642,1,0.277,0.0322,0.0,0.393,0.626,94.54,164545,True,2,ROAD KILL,6kFly,3KnL4zq7e6cAAoKTK1HNCP
0.686,0.659,7,-9.234,1,0.296,0.217,0.0,0.275,0.766,169.998,238289,True,0,STATIC,6kFly,3Mv5QSyCNUiFGys8Ugwsrz
0.651,0.368,6,-15.077,0,0.444,0.832,0.0,0.0904,0.659,176.113,130978,True,0,NO DEAL,6kFly,1Q7pG1GIItqUcu8LN8GXxm
0.762,0.669,0,-8.593,1,0.385,0.0512,0.0,0.169,0.685,190.041,110054,True,0,TOO CONFIDENTIAL,6kFly,4mGFto66Ad5ZKTFkytN8Jz
0.751,0.591,10,-9.191,0,0.332,0.0655,0.0,0.113,0.664,160.071,137665,True,1,REMIX,6kFly,24RASpoEaR9arHkOMgLGOg
0.673,0.697,11,-7.463,0,0.517,0.0115,0.0,0.113,0.665,180.186,175752,True,0,TIME AND TIME,6kFly,4S0e1B37Yf4LHkYXnZoDgZ
0.681,0.798,2,-7.602,1,0.365,0.00275,0.0,0.323,0.267,130.112,139102,True,2,TITAN,6kFly,2Zyt3K7i1ZpvzWVzSMxobz
0.653,0.723,10,-7.97,0,0.307,0.00153,0.0,0.0994,0.229,90.751,163605,True,0,LIFESTYLE,6kFly,3F1WQW85xLKtfNX7kBCJUa
0.777,0.79,1,-8.246,1,0.272,0.000336,2.15e-05,0.165,0.315,98.866,124918,True,1,10 UP IN EM,6kFly,7pModjdAK4YV7Xd9X1bw5s
0.562,0.835,0,-6.838,1,0.388,0.0228,0.0,0.318,0.517,185.317,115879,True,0,CO DEFENDANT,6kFly,1b2WaQ0kH2RQEdGGdQtEre
0.723,0.733,8,-8.571,1,0.585,0.00256,0.0,0.061,0.454,178.078,167262,True,1,KNOW THE GLITCH,6kFly,349hE7N0nsIbqEi0DcfDBF
0.68,0.626,2,-6.535,1,0.376,0.211,0.0,0.219,0.301,92.364,138120,True,7,BENIHANA,6kFly,7b6prpuYJRSdx7JzAnqMtt
0.596,0.657,5,-6.187,0,0.256,0.0405,0.0,0.0864,0.195,118.585,185835,True,0,IF I TOLD YOU,6kFly,5alsdwsG1lzdikoHk3oiGV
0.801,0.329,5,-14.5,0,0.419,0.135,0.0,0.122,0.242,97.506,157656,True,1,FROM THE HEART (IN ATL),6kFly,4tZlLBglK4RdHzVMwgn8G1
0.785,0.7,8,-11.499,1,0.155,0.0727,0.882,0.0999,0.975,139.985,164327,False,14,Mirame,Dj Akatsuki K3,6kpmdUfudTkKSsQsaLzHbJ
0.599,0.983,5,-8.196,0,0.0828,0.121,0.13,0.403,0.58,156.016,480052,False,15,I Believe God,Korey Mickie,6rmOvrYnTP3edQ2Q8OMx75
0.648,0.406,9,-18.417,1,0.513,0.0203,3.27e-06,0.312,0.462,95.233,96024,True,14,Fuccn around,Verde Babii,4FMuraz4SjWRIC530j8wxA
0.484,0.725,7,-6.08,1,0.0299,0.0993,0.0,0.104,0.514,140.134,249413,False,14,Por Si No Hay Mañana,Samuel Hernández,1q61k8NnP4JKGsXeG9xdCu
0.73,0.548,3,-5.923,1,0.0498,0.772,0.00994,0.112,0.552,95.003,162274,False,14,Dioses Locos,Laura Alejandra HG,29kREYJDtATU7229aGIwy8
0.638,0.85,0,-4.006,1,0.286,0.151,1.25e-05,0.132,0.701,128.997,239000,False,4,The Only Way (feat. Keenhouse),Futurecop!,4E2bIvVBQNl1DtEDXZBdFJ
0.497,0.836,0,-4.299,1,0.0328,0.009,4.26e-05,0.225,0.313,137.994,208867,False,7,Street Hawk (feat. Jane Elizabeth Hanley),Futurecop!,10T1aEoU5Y59pZ2LLLBSzH
0.499,0.961,8,-4.62,1,0.0434,7.4e-06,0.863,0.0638,0.32,120.011,272000,False,5,Afterburner (feat. Renegade),Futurecop!,1lzebh0GAYD5Gb5mGQDhYi
0.544,0.833,4,-4.174,0,0.0871,0.151,0.0,0.0822,0.375,126.978,216000,False,4,Is It a Crime (feat. Captain Capa),Futurecop!,7h0JaqryQLg4BSVWPIQV6Y
0.521,0.817,11,-4.735,1,0.0337,0.148,4.47e-05,0.347,0.431,125.021,325000,False,6,Far Away (feat. My Tiger My Timing),Futurecop!,37HaUejSh0d8KqJtb54Ieo
0.546,0.855,0,-4.781,1,0.033,0.18,1.99e-05,0.115,0.312,126.0,301000,False,3,Starworshipper (MPM remix),Futurecop!,1L2FW3rpQAs4DbwB2V1nhP
0.533,0.772,11,-7.516,0,0.0357,0.0354,4.39e-05,0.139,0.682,160.036,207973,False,14,10 League Boots,Simon and the Astronauts,4qTNfLjomxMoJHn5HwAiB3
0.869,0.521,7,-5.506,1,0.0543,0.895,0.00485,0.158,0.821,130.038,155169,False,14,Los Mas Duros,Natassha Reendo,6lJcvAGxumgooqEh6JXlxV
0.688,0.845,3,-5.688,0,0.0595,0.216,0.000814,0.391,0.584,132.96,198031,False,3,Take Me Away (Into The Night) - Dave Darell Remix Radio Edit,4 Strings,5iZFlaxQdy3MCwf1HRG0Zb
0.84,0.483,3,-6.031,0,0.0462,0.0149,0.14,0.0656,0.769,132.954,332585,False,4,Take Me Away (Into The Night) - Dave Darell Remix,4 Strings,759KzZB6zuqfsXzwpcUggL
0.774,0.575,3,-8.425,0,0.0627,0.131,0.819,0.0901,0.25,130.003,458884,False,0,Take Me Away (Into The Night) - Dennis De Laat Mix,4 Strings,2QYLENzwf7agdWLVbaB1au
0.775,0.596,3,-8.636,0,0.0619,0.15,0.88,0.089,0.213,129.992,459683,False,0,Take Me Away (Into The Night) - Dennis De Laat Dub,4 Strings,2gegpL0dQGpU793cJpOIfk
0.811,0.872,11,-7.093,1,0.0741,0.00622,0.359,0.312,0.749,129.982,209150,False,0,Take Me Away (Into The Night) - Dub Darell Radio Edit,4 Strings,2ma8JBTLxDUTNgJ5JmQ9QA
0.857,0.714,11,-8.233,1,0.0902,0.00559,0.55,0.0728,0.58,130.006,370721,False,0,Take Me Away (Into The Night) - Dub Darell Remix,4 Strings,64dc8e61BtLO3M7mAbkSKy
0.589,0.925,3,-7.234,0,0.269,0.153,0.00355,0.0963,0.455,139.987,233325,False,12,Take Me Away (Into The Night) - Katie J. Radio Edit,4 Strings,78KSbemtKelFYmgCHQ9zao
0.667,0.874,3,-7.522,0,0.085,0.0699,0.0916,0.0727,0.459,139.996,371531,False,2,Take Me Away (Into The Night) - Katie J. Remix,4 Strings,5pcJMbYZx5TtOkXG5HfEWH
0.642,0.657,9,-6.581,1,0.0264,0.071,0.00534,0.219,0.502,130.018,217960,False,14,Tomorrow Never Comes,Honey Harper,2cmXShvHHIysFmvNtyfv1k
0.504,0.816,4,-11.866,1,0.034,0.000188,0.832,0.745,0.869,99.997,256641,False,15,Under a Plagued Moon,MadMisaki,4vl1snjCCXnrXqqxFzzdHA
0.357,0.293,0,-10.193,1,0.0322,0.0791,0.000747,0.119,0.0807,61.209,266293,False,2,All The Things That Are Left Behind,Blue Rodeo,0T6X7JwPuZp9MQIdNzzs0l
0.584,0.709,7,-6.686,0,0.0437,0.351,3.44e-06,0.0885,0.667,167.123,334413,False,5,One More Night,Blue Rodeo,3f4HJBltP1akSviVgZvycT
0.539,0.753,0,-7.142,1,0.0318,0.237,2.54e-06,0.0989,0.742,111.147,248773,False,1,Waiting For The World,Blue Rodeo,1P2LFmuzrZyNpcPSiWJg31
0.433,0.793,7,-5.382,1,0.0379,0.0148,1.75e-05,0.0892,0.808,148.144,199853,False,1,Never Look Back,Blue Rodeo,2GO1L8FQ34dwatd7PmPjdK
0.614,0.89,0,-6.223,1,0.0342,0.256,1.14e-06,0.336,0.881,121.059,258960,False,1,Sheba,Blue Rodeo,73sqC9j9wxCX1K1XA9Ydq4
0.518,0.189,3,-12.911,1,0.029,0.733,4.77e-05,0.0938,0.257,139.784,352240,False,8,One Light Left In Heaven,Blue Rodeo,4j05nQUq433S4B3g8cNLCG
0.382,0.683,7,-8.276,1,0.0308,0.245,0.00263,0.143,0.167,96.861,544453,False,1,Million Miles,Blue Rodeo,2jo8m2kjegccKC9AilMbGJ
0.292,0.105,2,-15.494,1,0.0326,0.95,0.00522,0.108,0.108,136.968,289587,False,0,Gossip,Blue Rodeo,0u1iEKnS5xCAbetBUxBO1F
0.438,0.46,0,-9.654,1,0.0304,0.504,0.00197,0.122,0.354,140.82,332240,False,1,Don't Let The Darkness,Blue Rodeo,0MP0JV3A8MpLPxO6L5tApD
0.596,0.821,4,-6.62,1,0.0327,0.205,0.0,0.128,0.831,128.078,234333,False,4,Arizona Dust,Blue Rodeo,0x7fRPlV0ZjbjNDXJy2QdB
0.574,0.229,10,-11.292,1,0.027,0.831,4.92e-06,0.0931,0.301,139.905,197893,False,1,In My Bones,Blue Rodeo,4lvZVSdmyEzvU28dzgClNm
0.522,0.818,7,-5.82,1,0.0265,0.419,0.000116,0.245,0.824,90.062,243960,False,2,Candice,Blue Rodeo,7bt8ctToBV765r7cIdruva
0.406,0.599,0,-8.721,1,0.0404,0.401,0.00459,0.211,0.0837,110.004,355933,False,0,Wasted,Blue Rodeo,6kwskdf8WUnxE4O301HfQ4
0.463,0.168,0,-17.023,1,0.0326,0.609,0.479,0.0564,0.0774,132.138,265933,False,0,You Said,Blue Rodeo,4Tsg6HFYW6AiteOQgIumjf
0.383,0.466,7,-8.895,1,0.0286,0.875,0.132,0.118,0.194,152.788,321427,False,1,And When You Wake Up,Blue Rodeo,3abiXIzfjgfwbx1vRRuBE9
0.435,0.476,9,-9.972,0,0.0343,0.61,0.0788,0.106,0.4,134.212,634507,False,0,Venus Rising,Blue Rodeo,3f9gEsrXp293kjQ175Hqq9
0.645,0.697,4,-8.863,0,0.0645,0.489,7.62e-06,0.097,0.686,100.021,213629,False,10,No Lie Freestyle,King D Mr. Perfect,6c2ZT0Y5oEBkYz6YJb8EeG
0.774,0.666,0,-9.099,1,0.034,0.126,0.656,0.0956,0.706,99.98,213629,False,9,No Lie Freestyle - Instrumental,King D Mr. Perfect,5keGmGmT7MGzartq53oyo2
0.291,0.922,2,-3.062,1,0.164,8.84e-05,0.876,0.112,0.356,143.194,182997,False,0,Allright,Eviltwin and the Leftbehinds,0fVQFUWAjCfRO59neDWPW2
0.173,0.886,9,-3.783,1,0.082,0.0148,0.0594,0.109,0.229,82.67,233023,False,9,All the Buildings,Eviltwin and the Leftbehinds,0tINFtyHeOEMRk35ibAZxG
0.335,0.874,2,-3.344,1,0.068,1.19e-05,0.952,0.128,0.32,137.015,173389,False,9,Spite,Eviltwin and the Leftbehinds,0xx66NHIQKshUhhp7QqJPh
0.232,0.906,9,-2.505,1,0.0733,2.51e-05,0.754,0.302,0.178,118.508,249130,False,0,Tell You,Eviltwin and the Leftbehinds,0UzEeoWpwwhRn0vM32w5JY
0.324,0.793,9,-3.89,1,0.043,2.22e-05,0.177,0.111,0.609,141.276,180730,False,0,The Start,Eviltwin and the Leftbehinds,0s0vCcvI7nloZD1Nf5dhRd
0.389,0.891,11,-3.343,0,0.0452,0.000225,0.117,0.145,0.403,118.712,211115,False,0,Diamond,Eviltwin and the Leftbehinds,7MhkY78gg2ruzbfyTDZbwq
0.292,0.868,4,-4.32,1,0.0551,0.0149,0.205,0.11,0.574,135.057,233407,False,0,Having a Blast,Eviltwin and the Leftbehinds,371gvn9GKWlZSeAKxM4xuV
0.315,0.8,7,-3.887,1,0.0428,0.0465,0.000775,0.594,0.181,129.699,353726,False,0,Deep Ending,Eviltwin and the Leftbehinds,2dkGSCQUJSE38Tn0LfiKbv
0.377,0.943,11,-3.075,0,0.0772,0.00627,0.0316,0.0851,0.334,133.996,186816,False,0,Captured,Eviltwin and the Leftbehinds,3hrKMunYDXRxOTV4UtzQVi
0.563,0.1,2,-19.706,1,0.0912,0.587,0.0,0.25,0.619,148.268,158538,True,1,"Military Men, Pt. 2",Rocher,49kn1NJ0P9NTmwNh4j56pv
0.648,0.325,5,-15.375,1,0.0431,0.901,1.44e-05,0.178,0.513,144.886,147906,True,2,December,Rocher,3XjPhyu9lKvPe3nL4JwjgN
0.677,0.0603,9,-18.639,1,0.057,0.905,0.0,0.215,0.373,143.903,182022,True,1,Leave Your Girlfriend for Me,Rocher,3vequfNfxPB2osifxpuNEP
0.426,0.128,4,-19.079,1,0.0708,0.733,0.0,0.256,0.27,180.348,203051,True,2,Heart Might Break,Rocher,0llIB2FlYehuJlYvshNcz5
0.463,0.0969,9,-16.824,1,0.0399,0.749,0.0,0.799,0.506,75.956,213082,True,2,Used Me,Rocher,5a7GjaqyKbemGusaGZ0VVv
0.824,0.17,4,-18.713,0,0.927,0.413,0.0,0.488,0.728,85.123,189572,True,1,The Player,Rocher,2UDTqvugymIQqTxsoXmBz6
0.811,0.221,7,-15.794,1,0.361,0.337,0.0,0.0705,0.348,130.874,171939,True,1,Fuck You,Rocher,7m3TPJy0OfweiAxljOE1cZ
0.806,0.372,9,-10.972,0,0.105,0.782,0.0,0.278,0.486,92.019,165069,True,2,Art of Letting Go,Rocher,4L6kuLJrKeB6a9lEihahw1
0.608,0.111,1,-19.416,0,0.168,0.392,0.0,0.22,0.316,102.516,196808,True,2,Done Loving You,Rocher,7ul93jqGLk3XnZVHxOwbwd
0.53,0.301,6,-11.544,1,0.0507,0.332,0.0,0.0515,0.368,179.554,251168,False,2,If I Was Straight,Rocher,3uM0nsQ0HfVDw1xvqFeWda
0.706,0.386,0,-16.037,1,0.112,0.231,0.0,0.0733,0.806,74.972,129072,True,1,What I Don't Need,Rocher,4HlnO9PnwGTd8qH80E10lD
0.896,0.463,8,-16.372,0,0.574,0.414,0.0,0.268,0.757,94.099,196128,True,1,"Me, Myself and I",Rocher,6y6kjIXcNogoderXhqx10O
0.936,0.548,7,-11.478,1,0.334,0.249,0.0,0.116,0.958,94.03,121261,True,2,Got It,Rocher,16myKTwOa5YAB1c8VSKMTn
0.904,0.216,6,-14.282,1,0.422,0.293,0.0,0.105,0.544,95.108,159661,False,2,Them Gays Be Like,Rocher,29k2ASlRz5THlFziVSTkDH
0.735,0.13,0,-14.05,1,0.0373,0.943,0.0,0.484,0.452,79.922,188736,True,2,Can't Fix My Broken Heart,Rocher,6ymuryZPEBbxH5dXlyoCD3
0.727,0.137,3,-13.271,1,0.0361,0.499,0.0,0.475,0.447,94.518,230845,True,1,My King,Rocher,5iU7sFrowmwYjVEXRQTp0v
0.648,0.056,8,-20.33,1,0.0839,0.811,0.0,0.0991,0.376,77.271,168386,True,2,The Knight vs the King,Rocher,26U8Cx21qFSPFmaRzDOE9p
0.851,0.365,5,-11.847,0,0.5,0.248,0.0,0.4,0.66,150.087,170502,True,2,Generosity's My Enemy,Rocher,2mlyjGLGxkJw4atqKnvamH
0.88,0.388,1,-13.776,1,0.594,0.508,0.0,0.103,0.712,74.987,200987,True,2,I'm Still Me,Rocher,1bmSxWUMkJ36UQ80F5HqO5
0.568,0.844,8,-6.845,1,0.372,0.365,0.0,0.094,0.378,89.512,133407,True,10,Stay over there,Top oppz,0XEiI68BqbcYluCMKiU1vo
0.785,0.352,1,-13.419,1,0.103,0.0131,0.0,0.391,0.153,86.999,141781,True,0,Steppin,Top oppz,48L9AbXAHTJOHBACt02W67
0.835,0.521,6,-11.168,0,0.296,0.572,2.93e-06,0.118,0.672,89.988,161776,True,3,Demon time,Top oppz,0YBrDGrjO7LzABKsaLzp1U
0.754,0.505,10,-11.131,0,0.369,0.189,0.0,0.0991,0.751,89.977,149400,True,3,Pop out,Top oppz,2ACxnDAX3goWvI5roR7Goe
0.635,0.872,11,-5.991,0,0.184,0.536,3.33e-06,0.114,0.557,89.975,185391,True,5,Air it outK,Top oppz,1mnTE0AsLbzzcSqAOoQgxZ
0.659,0.645,2,-7.956,1,0.345,0.18,0.0,0.221,0.354,180.03,167053,True,2,Box em out,Top oppz,6LAd49641x2ao16dZASDGw
0.828,0.507,2,-10.244,1,0.405,0.0349,0.0,0.131,0.186,98.009,137770,True,0,Top oppz,Top oppz,06SsqyYPpGXdeHQvbBzFii
0.654,0.738,2,-8.427,1,0.0303,0.000241,0.728,0.313,0.632,122.116,147864,False,2,Freak Flag,Optimist Prime,0VEuaPKyTpEaLqvE8rzsI6
0.667,0.6,4,-11.266,1,0.028,0.0022,0.889,0.168,0.696,130.065,145945,False,3,One For the Homies,Optimist Prime,31bVn8iFlE8jN0kYOSePpQ
0.608,0.441,9,-11.994,1,0.0256,0.213,0.878,0.114,0.448,89.996,191333,False,3,"Alright, My Darling",Optimist Prime,5Jn745ANrdqh0GA1xu0i2i
0.608,0.691,2,-9.53,1,0.0304,1.97e-05,0.871,0.134,0.71,133.123,127265,False,2,Donna's Shadow,Optimist Prime,0f7hJo2YDlh69k12ttSYUl
0.625,0.82,2,-8.464,1,0.0282,0.00494,0.609,0.156,0.581,114.008,175026,False,2,Skylark,Optimist Prime,2gfkvraRwVbvmI2YKlCOlb
0.344,0.129,0,-7.571,1,0.043,0.971,0.815,0.0935,0.214,146.161,50044,False,3,Piece of Me,Optimist Prime,0wY9sM67LvYpjmLGn0IAOW
0.384,0.72,11,-8.709,0,0.038,0.000169,0.853,0.131,0.595,127.717,192439,False,2,Protesting the Protest,Optimist Prime,2GfXK7Dk5u5Z9JFDnnEw2e
0.528,0.564,5,-9.7,1,0.0285,0.0148,0.832,0.224,0.398,99.967,140452,False,3,Digital Dream Girl,Optimist Prime,6CLziPlrC2BKVYUCCynWjo
0.723,0.395,11,-11.575,0,0.0337,0.217,0.9,0.216,0.484,89.969,108287,False,2,Belly of the Beast,Optimist Prime,6VIqgP6R8aLowwyGKi7Lqb
0.71,0.72,11,-7.374,0,0.031,0.000411,0.109,0.117,0.459,130.011,139223,False,3,Repeat After Me,Optimist Prime,7hX4FVHDo8nFyXZ2f3gXB3
0.578,0.64,4,-9.324,1,0.0284,0.168,0.905,0.0857,0.568,110.065,210864,False,3,A Place of Love In Her Heart,Optimist Prime,5UXqu7NvgKWcmJlD00Dris
0.598,0.403,2,-10.816,1,0.027,0.394,0.839,0.159,0.284,76.93,102015,False,2,"Peppermint River, Pt. 1",Optimist Prime,3PHlFxWkb8NcjJrzV8Tpqn
0.421,0.588,7,-8.993,0,0.0322,0.501,0.0431,0.506,0.742,153.667,42828,False,2,"Peppermint River, Pt. 2",Optimist Prime,1QQzgVSxq8SMICEfFEX98S
0.584,0.494,11,-12.265,0,0.0262,0.478,0.926,0.125,0.214,76.979,101029,False,2,"Peppermint River, Pt. 3",Optimist Prime,4elW5GYFcjxKsLF2lPWnCk
0.453,0.325,2,-12.926,0,0.0435,0.155,0.878,0.109,0.132,77.177,71989,False,3,"Peppermint River, Pt. 4",Optimist Prime,3JDWtLnTAlTeMQ54lE9Kuk
0.782,0.371,3,-8.418,1,0.31,0.26,0.0,0.105,0.576,84.003,184310,True,14,Comfortable,JAYTREMENDOUS,0QO24YK2Temzcgkzwo9P2T
0.667,0.448,1,-13.666,0,0.432,0.0589,0.0,0.223,0.78,127.667,153823,True,13,Let's Go Brandon!,MrRead,0X413ijpTNaHWWdkKjeiuL
0.721,0.145,2,-25.904,0,0.17,0.253,0.838,0.131,0.315,160.075,132048,False,1,Fresh Air,Lofi Swole Beats,7lw1oBURGC4h4l6mx7kQHl
0.708,0.199,4,-23.203,0,0.131,0.536,0.867,0.233,0.664,74.98,153648,False,1,Retreat,Lofi Swole Beats,2G0AoNyRPWcbqW4BMLYwow
0.668,0.108,9,-18.526,1,0.0362,0.968,0.935,0.0939,0.267,75.031,153648,False,1,Meditation,Lofi Swole Beats,0O9MjOFC8kWJQ2EKnitrYH
0.674,0.779,9,-19.731,0,0.0568,0.266,0.68,0.707,0.0821,75.031,131232,False,1,So Chill,Lofi Swole Beats,6SKSrWSTWaYWJAj57Wo3OM
0.824,0.134,0,-26.141,0,0.0913,0.783,0.734,0.168,0.626,74.97,128040,False,1,Unwind,Lofi Swole Beats,6TlFHItIT7vYNX9bb3X6DE
0.69,0.226,10,-26.214,0,0.112,0.818,0.285,0.157,0.313,74.987,140832,False,1,Feelings,Lofi Swole Beats,7wzYXmla9QBEyGSDZRqf4m
0.751,0.206,7,-30.458,1,0.103,0.913,0.816,0.206,0.642,140.002,123480,False,1,Lay Back,Lofi Swole Beats,0MClQv5C7tZRPwT73xto7k
0.783,0.0306,7,-23.312,0,0.0577,0.83,0.749,0.199,0.472,80.03,156048,False,1,Zoned Out,Lofi Swole Beats,1tYoCWdLSrmOZpWrwgr7uy
0.736,0.0919,0,-28.652,1,0.0492,0.952,0.936,0.166,0.423,160.076,156048,False,1,Flow,Lofi Swole Beats,3XMjHRqyMZmp5t93lWilNA
0.407,0.0125,0,-34.743,1,0.0506,0.91,0.908,0.137,0.114,126.659,156048,False,1,Stare,Lofi Swole Beats,18bDFs6V9S8f86JWh1jRyL
0.562,0.135,5,-30.366,1,0.0619,0.959,0.922,0.115,0.937,150.09,131232,False,1,Thinking,Lofi Swole Beats,6AWc9cRawAzKMBOSteLm2w
0.845,0.44,11,-21.017,0,0.05,0.741,0.962,0.155,0.668,90.002,128040,False,1,Waves,Lofi Swole Beats,4np6zlJPgHNdMlJbylQwGz
0.719,0.0629,6,-21.729,1,0.274,0.947,0.676,0.131,0.338,75.0,140832,False,1,Kick Back,Lofi Swole Beats,0AOMPscWb9Mi0NPqjez3Yz
0.826,0.258,2,-23.182,1,0.0702,0.751,0.879,0.13,0.442,75.007,128040,False,1,Peaceful,Lofi Swole Beats,3gQyqfV22A12Y7FthCOhhw
0.654,0.0176,11,-26.491,0,0.0637,0.809,0.0135,0.0691,0.715,180.166,138696,False,1,Dream,Lofi Swole Beats,0MbsoLmJp2WThprs2Ickaa
0.607,0.149,9,-26.7,0,0.0345,0.955,0.783,0.191,0.377,90.012,130272,False,1,Sleepy,Lofi Swole Beats,4qWtIrdC66p9lsoGmHJrA6
0.739,0.113,7,-29.792,1,0.0562,0.876,0.835,0.161,0.421,90.01,120048,False,1,Focus,Lofi Swole Beats,7IkAJM8aHQMQOcKLdSy75X
0.67,0.00719,7,-30.425,0,0.058,0.783,0.498,0.0568,0.26,75.01,128040,False,1,Restore,Lofi Swole Beats,6wiZbq4qLeY37ZjX7WeNQI
0.718,0.0132,2,-24.661,0,0.109,0.804,0.884,0.0943,0.647,85.052,124272,False,1,Too Chill,Lofi Swole Beats,6xRRliyzZMcw9zWOhix42q
0.864,0.22,7,-25.697,0,0.138,0.922,0.31,0.292,0.0803,84.996,124272,False,1,River,Lofi Swole Beats,2Gs8oko42a78HTAOT19IIu
0.559,0.643,8,-9.143,1,0.0323,0.0106,0.0163,0.137,0.23,128.148,202803,False,4,Wondering,Tiny Towns,0KSqpGLhZcctnI1ISJBm9H
0.466,0.56,10,-10.667,0,0.0601,0.114,0.000723,0.0983,0.405,128.915,184870,True,3,Take Me Under,Tiny Towns,6DLQvTP05A7YcN3YMO4DQR
0.651,0.785,3,-8.557,1,0.0396,0.0019,4.67e-05,0.0673,0.641,128.377,184113,False,5,Better Than This,Tiny Towns,4HTcAWJzIifl8kImwnEsFx
0.577,0.695,0,-9.968,0,0.0436,0.126,0.0182,0.122,0.605,152.359,218721,False,3,XIII,Tiny Towns,70ZBWRdV7vBhzoAZLudncb
0.639,0.691,1,-10.929,1,0.0469,0.0762,0.00217,0.103,0.3,109.266,231676,True,10,Head,Tiny Towns,1fDidHrKycWvExVtEB0nSp
0.817,0.552,10,-5.261,1,0.0334,0.749,0.0,0.104,0.835,103.989,204467,False,14,No Te Pido Nada,Flaco el Jandro,5CisM4z0VkmLTG8RaCqy5t
0.853,0.525,1,-6.165,1,0.0525,0.457,0.0,0.226,0.875,96.071,195625,False,14,Tempo,Shinyen,1Tzp8sOtha23B9G6oIFn5o
0.425,0.654,5,-6.835,0,0.0548,0.068,0.773,0.091,0.74,78.789,368440,False,4,Black Frost,Harvey Mason,5YwZjTjhyzlne8vDAI5RtF
0.583,0.58,9,-10.219,0,0.0238,0.745,0.914,0.0928,0.262,102.007,331400,False,2,Montara,Harvey Mason,34rek06gakAesuOVWdVNG1
0.733,0.403,10,-12.27,0,0.0402,0.573,0.0897,0.107,0.751,87.478,358040,False,9,If I Ever Lose This Heaven,Harvey Mason,6TPKPutN8iiGOVvhquRntz
0.63,0.73,5,-9.43,0,0.0313,0.245,0.564,0.063,0.759,114.984,95333,False,1,Looking Back,Harvey Mason,4CUH4mnMWpOno6LGvn6j9x
0.625,0.455,2,-11.451,0,0.0306,0.646,0.872,0.119,0.303,124.006,408827,False,1,Before The Dawn,Harvey Mason,0nVE6JX8xXFwyor7ZkTHhr
0.539,0.693,10,-14.326,0,0.146,0.0128,0.143,0.161,0.179,69.929,66240,False,0,Studio Life (Hold It One Second),Harvey Mason,5wLuCuGZYNBSVCYeWpqXJa
0.655,0.651,5,-7.726,0,0.0446,0.404,0.211,0.072,0.753,95.028,423227,False,2,Places And Spaces,Harvey Mason,45aG4JCQAlzOp4X7z4N3qH
0.498,0.638,4,-13.029,0,0.0342,0.869,0.916,0.0942,0.635,88.891,319147,False,2,Either Way,Harvey Mason,6cqDSr0vWEoZvtoNYII7PG
0.708,0.538,6,-8.586,1,0.0355,0.449,0.828,0.246,0.617,114.986,104040,False,1,Mase’s Theme,Harvey Mason,2YztZ8T4WUuSEDW1hn3g7J
0.77,0.555,8,-8.635,1,0.0473,0.335,0.509,0.112,0.702,93.005,419013,False,4,Chameleon,Harvey Mason,04YbExKBLLxPbUk5szMzrl
0.724,0.889,10,-5.026,0,0.0444,0.348,0.815,0.2,0.683,115.006,241933,False,0,Looking Forward (Breaking Bad) [Bonus Track],Harvey Mason,0ptw7OWyKZjU9bJ8Az89Ba
0.312,0.59,7,-3.639,1,0.0382,0.646,0.00965,0.0751,0.385,93.839,433067,False,5,Huapangos De Ruben Fuentes,Mariachi Vargas De Tecalitlán,6Q38sFtg6ftqC1aHdzFme3
0.217,0.695,5,-2.599,1,0.048,0.755,1.92e-06,0.119,0.476,83.289,247333,False,2,Maria Linda,Mariachi Vargas De Tecalitlán,7q5b8PEp6VwLtxK2JuJk5o
0.325,0.761,0,-2.642,1,0.0474,0.694,0.0,0.269,0.556,101.283,478547,False,2,Amor... Y Mas Amor,Mariachi Vargas De Tecalitlán,4K5EY4ZjnGJoZUKJ8KY2dM
0.427,0.65,7,-5.461,1,0.0401,0.397,0.00019,0.0463,0.493,107.111,249413,False,5,Sones De Jalisco,Mariachi Vargas De Tecalitlán,1qqqs6ztYu5PDvSU6F0TSK
0.245,0.548,7,-3.048,1,0.0311,0.773,2.2e-05,0.431,0.327,84.463,288400,False,2,Jose Alfredo Jimenez,Mariachi Vargas De Tecalitlán,673RYBT6VcQu5XZ9IjVgnr
0.438,0.503,2,-5.69,1,0.0586,0.419,0.593,0.0945,0.322,79.913,472307,False,5,Violin Huapango,Mariachi Vargas De Tecalitlán,7q0Vgd25YQUNhoFOB4o1dt
0.279,0.556,0,-3.619,1,0.0391,0.714,3.42e-05,0.142,0.18,91.437,372987,False,2,Pepe Guizar,Mariachi Vargas De Tecalitlán,0NkXVXSGtWytLTS6SLMJLm
0.174,0.555,7,-4.16,1,0.0375,0.211,0.745,0.237,0.316,82.692,277840,False,5,La Bikina,Mariachi Vargas De Tecalitlán,485esVKj2vWMqBYu1yUpcj
0.63,0.878,4,-7.213,1,0.0294,0.000222,3.06e-05,0.1,0.671,135.452,191830,False,14,Popster,Space of a Day,3A5r18zgzqKjocWrhyqrsj
0.718,0.6,4,-9.558,0,0.0307,0.435,0.00114,0.109,0.345,110.043,122182,False,14,Mismo Lugar,J-Eclectic,6jgITJBVNUNMvfwwLy0iMv
